claim_id,claim,claim_date,label,raw_label,split,source,detected_biases,bias_label,bias_confidence,bias_confidence_level,bias_is_present
2409.07058v3_10_F,"The calculated magnetocrystalline anisotropy energy (MAE) values for Fe₃C and Co₃C compounds are highly sensitive to the choice of exchange-correlation potential, with ortho-Co₃C showing inconsistent results ranging from soft magnetic (MAE < 0.1 MJ·m⁻³) to semi-hard magnetic behavior depending on the functional used.",2024-09-01,Refuted,refuted,test,matteroffact,,Bias blind spot,0.1647,very_low,False
2411.07624v2_17_T,"The crystal structure of (PbS)₁.₁₃(TaS₂) consists of alternating layers of monolayer 1H-TaS₂ and distorted NaCl-type PbS, with incommensurability along the a-axis and a highly noncentrosymmetric arrangement due to the TaS₂ layers maintaining the same orientation.",2024-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""Outcome bias"", ""confidence"": 0.3484}]",Outcome bias,0.3484,low,True
2411.07624v2_17_F,"The crystal structure of (PbS)₁.₁₃(TaS₂) consists of alternating layers of 1T-TaS₂ and cubic PbS, with commensurability along all crystallographic axes and a centrosymmetric arrangement due to the TaS₂ layers being rotated by 180° relative to each other.",2024-11-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.3142}]",subadditivity effect,0.3142,low,True
2403.19614v1_12_T,"In the Dolan bridge technique for Josephson junction fabrication, backscattered electrons are essential for creating the undercut in the bottom resist layer, with their distribution following a power-law decay that influences the bridge structure formation.",2024-03-01,Supported,supported,test,matteroffact,"[{""bias"": ""clustering illusion"", ""confidence"": 0.3611}]",clustering illusion,0.3611,low,True
2403.19614v1_12_F,"In the Dolan bridge technique for Josephson junction fabrication, forward-scattered electrons are primarily responsible for creating the undercut in the bottom resist layer, with their distribution following a Gaussian profile that determines bridge structure formation.",2024-03-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""clustering illusion"", ""confidence"": 0.4414}]",clustering illusion,0.4414,low,True
2406.17511v1_14_T,"Nanosecond laser annealing of boron-implanted silicon layers can achieve superconducting critical temperatures comparable to those obtained by Gas Immersion Laser Doping, despite the different dopant incorporation methods",2024-06-01,Supported,supported,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.4385}]",Bias blind spot,0.4385,low,True
2406.17511v1_14_F,Nanosecond laser annealing of boron-implanted silicon layers achieves significantly lower superconducting critical temperatures compared to Gas Immersion Laser Doping due to implantation-induced defects that cannot be fully healed,2024-06-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.3625}]",Bias blind spot,0.3625,low,True
2411.08528v1_5_T,"In Rb₂BX₆ (B = Si, Ge, Sn, Pt; X = Cl, Br, I) vacancy-ordered double perovskites, electron effective masses range from 0.186 to 0.831 m₀, while hole effective masses range from 0.662 to 2.045 m₀.",2024-11-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.4423}]",Time-saving bias,0.4423,low,True
2411.08528v1_5_F,"In Rb₂BX₆ (B = Si, Ge, Sn, Pt; X = Cl, Br, I) vacancy-ordered double perovskites, electron effective masses range from 1.0 to 1.5 m₀, while hole effective masses range from 0.5 to 1.0 m₀.",2024-11-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.4862}]",Time-saving bias,0.4862,low,True
2502.19524v1_9_T,"Upon intercalation at the buffer layer/SiC interface, platinum atoms form silicides by reacting with silicon atoms from the SiC substrate.",2025-02-01,Supported,supported,test,matteroffact,"[{""bias"": ""clustering illusion"", ""confidence"": 0.4013}]",clustering illusion,0.4013,low,True
2502.19524v1_9_F,"Upon intercalation at the buffer layer/SiC interface, platinum atoms remain in their metallic state without reacting with silicon atoms from the SiC substrate.",2025-02-01,Refuted,refuted,test,matteroffact,,Bias blind spot,0.2059,very_low,False
2402.09770v1_3_T,"Hole-doped In₂Se₃ monolayer at 0.5 holes per formula unit exhibits a Chern number of 1, indicating it can host the quantum anomalous Hall effect.",2024-02-01,Supported,supported,test,matteroffact,"[{""bias"": ""Outcome bias"", ""confidence"": 0.5608}]",Outcome bias,0.5608,medium,True
2402.09770v1_3_F,"Hole-doped In₂Se₃ monolayer at 0.5 holes per formula unit exhibits a Chern number of 2, indicating it can host the fractional quantum anomalous Hall effect.",2024-02-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Outcome bias"", ""confidence"": 0.6019}]",Outcome bias,0.6019,medium,True
2412.15784v1_12_T,The Voronoi-SPICE method captures the effect of grain size distribution on polysilicon resistivity more effectively than the parallel channels method,2024-12-01,Supported,supported,test,matteroffact,"[{""bias"": ""curse of knowledge"", ""confidence"": 0.5143}]",curse of knowledge,0.5143,medium,True
2412.15784v1_12_F,The parallel channels method captures the effect of grain size distribution on polysilicon resistivity more effectively than the Voronoi-SPICE method,2024-12-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""curse of knowledge"", ""confidence"": 0.5316}]",curse of knowledge,0.5316,medium,True
2410.08357v1_11_T,Decreasing the width of the grain boundary region in lithium intermetallic anodes by a factor of 1/2 leads to increased void formation and development of the equimolar LiZn phase.,2024-10-01,Supported,supported,test,matteroffact,,Omission bias,0.2648,very_low,False
2410.08357v1_11_F,Decreasing the width of the grain boundary region in lithium intermetallic anodes by a factor of 1/2 leads to decreased void formation and suppression of the equimolar LiZn phase.,2024-10-01,Refuted,refuted,test,matteroffact,,Omission bias,0.2207,very_low,False
2404.02416v2_1_T,"During hydrogen intercalation in palladium nanocrystals, the α/β-PdHx interfaces evolve from non-planar and inclined boundaries to become more closely aligned with {100} crystallographic planes as they propagate.",2024-04-01,Supported,supported,test,matteroffact,"[{""bias"": ""curse of knowledge"", ""confidence"": 0.4163}]",curse of knowledge,0.4163,low,True
2404.02416v2_1_F,"During hydrogen intercalation in palladium nanocrystals, the α/β-PdHx interfaces maintain a constant orientation aligned with {111} crystallographic planes throughout their propagation.",2024-04-01,Refuted,refuted,test,matteroffact,,clustering illusion,0.2635,very_low,False
2412.10896v3_13_T,"In the Chen2020 parameter set for the LG M50 cell, the particle diffusion timescales are 6812 seconds for the positive electrode and 1041 seconds for the negative electrode, while the electrolyte diffusion timescales are 409 seconds for the positive electrode, 635 seconds for the negative electrode, and 246 seconds for the separator.",2024-12-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.8112}]",Time-saving bias,0.8112,high,True
2412.10896v3_13_F,"In the Chen2020 parameter set for the LG M50 cell, the charge transfer timescales are 4657 seconds for the positive electrode and 27592 seconds for the negative electrode, corresponding to the frequency range of 1 Hz to 1 kHz.",2024-12-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.8343}]",Time-saving bias,0.8343,high,True
2409.09176v1_3_T,"Negative charge transfer energies in oxides are generally present for tetravalent Fe-Cu ions or trivalent Ni and Cu ions, with specific examples including NaCuO2 (Cu3+, Δ≈-1.5 eV), perovskite nickelates RNiO3 (Ni3+), and alkaline earth ferrates AFeO3 (Fe4+).",2024-09-01,Supported,supported,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.4033}]",subadditivity effect,0.4033,low,True
2409.09176v1_3_F,"Negative charge transfer energies in oxides are generally present for divalent Ti-Mn ions or tetravalent Ni and Cu ions, with specific examples including TiO2 (Ti4+, Δ≈-2.0 eV), perovskite titanates RTiO3 (Ti3+), and alkaline earth manganates AMnO3 (Mn4+).",2024-09-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.3279}]",subadditivity effect,0.3279,low,True
2502.12144v1_2_T,"The hopping parameters for the Ni d₍x²-y²₎ orbital in finite-layer nickelates Nd₍ₙ₊₁₎Ni₍ₙ₎O₍₂ₙ₊₂₎ remain consistent across different layers and different values of n, with t≈420 meV, t'≈-0.25t, and t''≈0.12t.",2025-02-01,Supported,supported,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.3181}]",Time-saving bias,0.3181,low,True
2502.12144v1_2_F,"The hopping parameters for the Ni d₍x²-y²₎ orbital in finite-layer nickelates Nd₍ₙ₊₁₎Ni₍ₙ₎O₍₂ₙ₊₂₎ vary significantly with the number of layers n, with t ranging from 300 meV to 500 meV and t'/t ranging from -0.15 to -0.35.",2025-02-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Time-saving bias"", ""confidence"": 0.7534}]",Time-saving bias,0.7534,high,True
2404.11300v1_0_T,"In electron-doped Sr₂₋ᵧLaᵧRuO₄, the low-temperature thermopower becomes negative only near the Van Hove singularity point at y ≈ 0.2",2024-04-01,Supported,supported,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.3602}]",subadditivity effect,0.3602,low,True
2404.11300v1_0_F,"In electron-doped Sr₂₋ᵧLaᵧRuO₄, the low-temperature thermopower becomes positive only near the Van Hove singularity point at y ≈ 0.2",2024-04-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""subadditivity effect"", ""confidence"": 0.3523}]",subadditivity effect,0.3523,low,True
2503.16705v1_4_T,Finite temperature multicomponent density functional theory can potentially predict superconducting properties without explicitly including a pairing field by capturing the natural electron-phonon interactions that lead to the Peierls effect and Kohn anomaly.,2025-03-01,Supported,supported,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.5587}]",Bias blind spot,0.5587,medium,True
2503.16705v1_4_F,Finite temperature multicomponent density functional theory can only predict normal state properties and requires explicit inclusion of a pairing field to capture any superconducting behavior.,2025-03-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.8879}]",Bias blind spot,0.8879,high,True
2404.11300v1_7_T,"The decrease in characteristic temperature T* with increasing La content in Sr₂₋ᵧLaᵧRuO₄ indicates a reduction in the coherence formation temperature of correlated carriers, consistent with non-Fermi liquid behavior near y=0.2",2024-04-01,Supported,supported,test,matteroffact,,Pro-Innovation Bias,0.2179,very_low,False
2404.11300v1_7_F,"The decrease in characteristic temperature T* with increasing La content in Sr₂₋ᵧLaᵧRuO₄ indicates an enhancement in the coherence formation temperature of correlated carriers, contradicting non-Fermi liquid behavior near y=0.2",2024-04-01,Refuted,refuted,test,matteroffact,,Pro-Innovation Bias,0.2687,very_low,False
2412.04001v1_14_T,The internal spin structure of excitons in monolayer MoS₂ leads to selection rules for exciton-phonon coupling that significantly influence the thermalization dynamics,2024-12-01,Supported,supported,test,matteroffact,,curse of knowledge,0.2663,very_low,False
2412.04001v1_14_F,The internal spin structure of excitons in monolayer MoS₂ has negligible effect on exciton-phonon coupling and does not significantly influence the thermalization dynamics,2024-12-01,Refuted,refuted,test,matteroffact,,Omission bias,0.2415,very_low,False
2502.11628v1_12_T,Simulation supersampling eliminates regular artifacts in strain maps that are caused by discrete pixel resolution limitations in both experimental and simulated patterns.,2025-02-01,Supported,supported,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.9516}]",Bias blind spot,0.9516,high,True
2502.11628v1_12_F,"Simulation supersampling has no effect on artifacts in strain maps, as these artifacts are inherent to the physical measurement process and cannot be reduced through computational techniques.",2025-02-01,Refuted,refuted,test,matteroffact,"[{""bias"": ""Bias blind spot"", ""confidence"": 0.8832}]",Bias blind spot,0.8832,high,True
2501.15424v1_10_T,"The Berry curvature in Fe₃Ge is prominently enhanced at the intersections of the nodal surface and the Fermi surface, contributing to the giant intrinsic anomalous Hall conductivity.",2025-01-01,Supported,supported,test,matteroffact,,curse of knowledge,0.1781,very_low,False
2501.15424v1_10_F,The Berry curvature in Fe₃Ge is primarily generated away from the nodal surface and has minimal contribution from the intersections of the nodal surface and the Fermi surface.,2025-01-01,Refuted,refuted,test,matteroffact,,Whole only effect,0.2226,very_low,False
